id,score,rank,previous_value,raw_usd,usd,eth,eth_actual,is_listed,is_purchased,give_away_wallet
2219,194.99,6230,128.2365,128.281,128,0.03328,,,,
7441,194.97,6231,128.192,128.2365,128,0.03328,,,,
7655,194.97,6232,128.1475,128.192,128,0.03328,,,,
4937,194.96,6233,128.103,128.1475,128,0.03328,,,,
7335,194.96,6234,128.0585,128.103,128,0.03328,,,,
3453,194.94,6235,128.014,128.0585,128,0.03328,,,,
5015,194.93,6236,127.9695,128.014,128,0.03328,,,,
7418,194.93,6237,127.925,127.9695,128,0.03328,,,,
8051,194.9,6238,127.8805,127.925,128,0.03328,,,,
2626,194.89,6239,127.836,127.8805,128,0.03328,,,,
2373,194.88,6240,127.7915,127.836,128,0.03328,,,,
4490,194.87,6241,127.747,127.7915,128,0.03328,,,,
2387,194.86,6242,127.7025,127.747,128,0.03328,,,,
6718,194.84,6243,127.658,127.7025,128,0.03328,,,,
2402,194.83,6244,127.6135,127.658,128,0.03328,,,,
4190,194.83,6245,127.569,127.6135,128,0.03328,,,,
4380,194.8,6246,127.5245,127.569,128,0.03328,,,,
8349,194.8,6247,127.48,127.5245,128,0.03328,,,,
1679,194.79,6248,127.4355,127.48,127,0.03302,,,,
5190,194.79,6249,127.391,127.4355,127,0.03302,,,,
7239,194.76,6250,127.3465,127.391,127,0.03302,,,,
1744,194.75,6251,127.302,127.3465,127,0.03302,,,,
299,194.74,6252,127.2575,127.302,127,0.03302,,,,
3931,194.74,6253,127.213,127.2575,127,0.03302,,,,
1456,194.72,6254,127.1685,127.213,127,0.03302,,,,
7194,194.72,6255,127.124,127.1685,127,0.03302,,,,
2900,194.71,6256,127.0795,127.124,127,0.03302,,,,
4434,194.71,6257,127.035,127.0795,127,0.03302,,,,
950,194.7,6258,126.9905,127.035,127,0.03302,,,,
4586,194.7,6259,126.946,126.9905,127,0.03302,,,,
3866,194.69,6260,126.9015,126.946,127,0.03302,,,,
8555,194.69,6261,126.857,126.9015,127,0.03302,,,,
6297,194.68,6262,126.8125,126.857,127,0.03302,,,,
3478,194.66,6263,126.768,126.8125,127,0.03302,,,,
2628,194.64,6264,126.7235,126.768,127,0.03302,,,,
7724,194.64,6265,126.679,126.7235,127,0.03302,,,,
5099,194.63,6266,126.6345,126.679,127,0.03302,,,,
6729,194.62,6267,126.59,126.6345,127,0.03302,,,,
7065,194.6,6268,126.5455,126.59,127,0.03302,,,,
4871,194.59,6269,126.501,126.5455,127,0.03302,,,,
858,194.57,6270,126.4565,126.501,127,0.03302,,,,
3376,194.54,6271,126.412,126.4565,126,0.03276,,,,
1002,194.53,6272,126.3675,126.412,126,0.03276,,,,
7508,194.53,6273,126.323,126.3675,126,0.03276,,,,
7790,194.53,6274,126.2785,126.323,126,0.03276,,,,
7548,194.52,6275,126.234,126.2785,126,0.03276,,,,
7615,194.51,6276,126.1895,126.234,126,0.03276,,,,
7716,194.51,6277,126.145,126.1895,126,0.03276,,,,
3276,194.5,6278,126.1005,126.145,126,0.03276,,,,
6828,194.5,6279,126.056,126.1005,126,0.03276,,,,
7844,194.5,6280,126.0115,126.056,126,0.03276,,,,
965,194.49,6281,125.967,126.0115,126,0.03276,,,,
6571,194.48,6282,125.9225,125.967,126,0.03276,,,,
998,194.47,6283,125.878,125.9225,126,0.03276,,,,
4138,194.46,6284,125.8335,125.878,126,0.03276,,,,
1294,194.45,6285,125.789,125.8335,126,0.03276,,,,
3900,194.45,6286,125.7445,125.789,126,0.03276,,,,
2141,194.44,6287,125.7,125.7445,126,0.03276,,,,
5041,194.44,6288,125.6555,125.7,126,0.03276,,,,
5234,194.44,6289,125.611,125.6555,126,0.03276,,,,
2271,194.43,6290,125.5665,125.611,126,0.03276,,,,
6941,194.43,6291,125.522,125.5665,126,0.03276,,,,
7191,194.41,6292,125.4775,125.522,126,0.03276,,,,
6362,194.4,6293,125.433,125.4775,125,0.0325,,,,
695,194.38,6294,125.3885,125.433,125,0.0325,,,,
2625,194.38,6295,125.344,125.3885,125,0.0325,,,,
5408,194.38,6296,125.2995,125.344,125,0.0325,,,,
8788,194.38,6297,125.255,125.2995,125,0.0325,,,,
4883,194.35,6298,125.2105,125.255,125,0.0325,,,,
7815,194.34,6299,125.166,125.2105,125,0.0325,,,,
5618,194.33,6300,125.1215,125.166,125,0.0325,,,,
7850,194.33,6301,125.077,125.1215,125,0.0325,,,,
1499,194.32,6302,125.0325,125.077,125,0.0325,,,,
3090,194.32,6303,124.988,125.0325,125,0.0325,,,,
7691,194.32,6304,124.9435,124.988,125,0.0325,,,,
6754,194.31,6305,124.899,124.9435,125,0.0325,,,,
1607,194.29,6306,124.8545,124.899,125,0.0325,,,,
6488,194.28,6307,124.81,124.8545,125,0.0325,,,,
316,194.27,6308,124.7655,124.81,125,0.0325,,,,
8443,194.24,6309,124.721,124.7655,125,0.0325,,,,
35,194.2,6310,124.6765,124.721,125,0.0325,,,,
134,194.2,6311,124.632,124.6765,125,0.0325,,,,
5888,194.2,6312,124.5875,124.632,125,0.0325,,,,
6599,194.2,6313,124.543,124.5875,125,0.0325,,,,
2925,194.19,6314,124.4985,124.543,125,0.0325,,,,
8608,194.18,6315,124.454,124.4985,124,0.03224,,,,
981,194.16,6316,124.4095,124.454,124,0.03224,,,,
5140,194.16,6317,124.365,124.4095,124,0.03224,,,,
3004,194.15,6318,124.3205,124.365,124,0.03224,,,,
8515,194.15,6319,124.276,124.3205,124,0.03224,,,,
8521,194.14,6320,124.2315,124.276,124,0.03224,,,,
1395,194.12,6321,124.187,124.2315,124,0.03224,,,,
7062,194.12,6322,124.1425,124.187,124,0.03224,,,,
435,194.1,6323,124.098,124.1425,124,0.03224,,,,
1615,194.1,6324,124.0535,124.098,124,0.03224,,,,
6427,194.1,6325,124.009,124.0535,124,0.03224,,,,
3623,194.09,6326,123.9645,124.009,124,0.03224,,,,
8685,194.09,6327,123.92,123.9645,124,0.03224,,,,
1578,194.08,6328,123.8755,123.92,124,0.03224,,,,
4571,194.08,6329,123.831,123.8755,124,0.03224,,,,
2883,194.05,6330,123.7865,123.831,124,0.03224,,,,
8120,194.05,6331,123.742,123.7865,124,0.03224,,,,
23,194.03,6332,123.6975,123.742,124,0.03224,,,,
2538,194.03,6333,123.653,123.6975,124,0.03224,,,,
4440,194.03,6334,123.6085,123.653,124,0.03224,,,,
693,194.02,6335,123.564,123.6085,124,0.03224,,,,
4188,194.02,6336,123.5195,123.564,124,0.03224,,,,
1468,194.01,6337,123.475,123.5195,124,0.03224,,,,
3835,194.01,6338,123.4305,123.475,123,0.03198,,,,
3220,194,6339,123.386,123.4305,123,0.03198,,,,
7679,193.99,6340,123.3415,123.386,123,0.03198,,,,
1695,193.98,6341,123.297,123.3415,123,0.03198,,,,
2136,193.98,6342,123.2525,123.297,123,0.03198,,,,
8125,193.98,6343,123.208,123.2525,123,0.03198,,,,
5409,193.97,6344,123.1635,123.208,123,0.03198,,,,
2505,193.96,6345,123.119,123.1635,123,0.03198,,,,
5379,193.95,6346,123.0745,123.119,123,0.03198,,,,
8110,193.94,6347,123.03,123.0745,123,0.03198,,,,
314,193.93,6348,122.9855,123.03,123,0.03198,,,,
3788,193.9,6349,122.941,122.9855,123,0.03198,,,,
6422,193.9,6350,122.8965,122.941,123,0.03198,,,,
8872,193.9,6351,122.852,122.8965,123,0.03198,,,,
6027,193.86,6352,122.8075,122.852,123,0.03198,,,,
5116,193.84,6353,122.763,122.8075,123,0.03198,,,,
1784,193.83,6354,122.7185,122.763,123,0.03198,,,,
7087,193.83,6355,122.674,122.7185,123,0.03198,,,,
8881,193.83,6356,122.6295,122.674,123,0.03198,,,,
7460,193.82,6357,122.585,122.6295,123,0.03198,,,,
7558,193.8,6358,122.5405,122.585,123,0.03198,,,,
6658,193.79,6359,122.496,122.5405,123,0.03198,,,,
3975,193.76,6360,122.4515,122.496,122,0.03172,,,,
8170,193.75,6361,122.407,122.4515,122,0.03172,,,,
4716,193.73,6362,122.3625,122.407,122,0.03172,,,,
4109,193.72,6363,122.318,122.3625,122,0.03172,,,,
769,193.71,6364,122.2735,122.318,122,0.03172,,,,
1151,193.71,6365,122.229,122.2735,122,0.03172,,,,
1515,193.71,6366,122.1845,122.229,122,0.03172,,,,
5144,193.71,6367,122.14,122.1845,122,0.03172,,,,
8397,193.7,6368,122.0955,122.14,122,0.03172,,,,
614,193.69,6369,122.051,122.0955,122,0.03172,,,,
1386,193.69,6370,122.0065,122.051,122,0.03172,,,,
1603,193.67,6371,121.962,122.0065,122,0.03172,,,,
6418,193.67,6372,121.9175,121.962,122,0.03172,,,,
3823,193.65,6373,121.873,121.9175,122,0.03172,,,,
6600,193.65,6374,121.8285,121.873,122,0.03172,,,,
8482,193.65,6375,121.784,121.8285,122,0.03172,,,,
5460,193.64,6376,121.7395,121.784,122,0.03172,,,,
4647,193.62,6377,121.695,121.7395,122,0.03172,,,,
364,193.61,6378,121.6505,121.695,122,0.03172,,,,
428,193.61,6379,121.606,121.6505,122,0.03172,,,,
5094,193.6,6380,121.5615,121.606,122,0.03172,,,,
6129,193.6,6381,121.517,121.5615,122,0.03172,,,,
4872,193.58,6382,121.4725,121.517,122,0.03172,,,,
4908,193.58,6383,121.428,121.4725,121,0.03146,,,,
1453,193.57,6384,121.3835,121.428,121,0.03146,,,,
3321,193.57,6385,121.339,121.3835,121,0.03146,,,,
5768,193.56,6386,121.2945,121.339,121,0.03146,,,,
2778,193.55,6387,121.25,121.2945,121,0.03146,,,,
7894,193.55,6388,121.2055,121.25,121,0.03146,,,,
7895,193.55,6389,121.161,121.2055,121,0.03146,,,,
3565,193.54,6390,121.1165,121.161,121,0.03146,,,,
6585,193.53,6391,121.072,121.1165,121,0.03146,,,,
7808,193.53,6392,121.0275,121.072,121,0.03146,,,,
5452,193.52,6393,120.983,121.0275,121,0.03146,,,,
8870,193.52,6394,120.9385,120.983,121,0.03146,,,,
5947,193.5,6395,120.894,120.9385,121,0.03146,,,,
7174,193.49,6396,120.8495,120.894,121,0.03146,,,,
5771,193.48,6397,120.805,120.8495,121,0.03146,,,,
4311,193.46,6398,120.7605,120.805,121,0.03146,,,,
8138,193.46,6399,120.716,120.7605,121,0.03146,,,,
1079,193.45,6400,120.6715,120.716,121,0.03146,,,,
6166,193.44,6401,120.627,120.6715,121,0.03146,,,,
6849,193.44,6402,120.5825,120.627,121,0.03146,,,,
541,193.4,6403,120.538,120.5825,121,0.03146,,,,
7803,193.4,6404,120.4935,120.538,121,0.03146,,,,
5436,193.39,6405,120.449,120.4935,120,0.0312,,,,
165,193.38,6406,120.4045,120.449,120,0.0312,,,,
8760,193.38,6407,120.36,120.4045,120,0.0312,,,,
4828,193.37,6408,120.3155,120.36,120,0.0312,,,,
5611,193.37,6409,120.271,120.3155,120,0.0312,,,,
6485,193.37,6410,120.2265,120.271,120,0.0312,,,,
6810,193.37,6411,120.182,120.2265,120,0.0312,,,,
4129,193.34,6412,120.1375,120.182,120,0.0312,,,,
3760,193.33,6413,120.093,120.1375,120,0.0312,,,,
4180,193.33,6414,120.0485,120.093,120,0.0312,,,,
932,193.32,6415,120.004,120.0485,120,0.0312,,,,
7473,193.32,6416,119.9595,120.004,120,0.0312,,,,
7760,193.32,6417,119.915,119.9595,120,0.0312,,,,
7904,193.32,6418,119.8705,119.915,120,0.0312,,,,
1122,193.3,6419,119.826,119.8705,120,0.0312,,,,
6613,193.29,6420,119.7815,119.826,120,0.0312,,,,
5396,193.28,6421,119.737,119.7815,120,0.0312,,,,
7179,193.28,6422,119.6925,119.737,120,0.0312,,,,
3288,193.27,6423,119.648,119.6925,120,0.0312,,,,
4769,193.26,6424,119.6035,119.648,120,0.0312,,,,
980,193.24,6425,119.559,119.6035,120,0.0312,,,,
1790,193.22,6426,119.5145,119.559,120,0.0312,,,,
3279,193.21,6427,119.47,119.5145,120,0.0312,,,,
3070,193.2,6428,119.4255,119.47,119,0.03094,,,,
3484,193.19,6429,119.381,119.4255,119,0.03094,,,,
2175,193.18,6430,119.3365,119.381,119,0.03094,,,,
2999,193.17,6431,119.292,119.3365,119,0.03094,,,,
8061,193.17,6432,119.2475,119.292,119,0.03094,,,,
3165,193.16,6433,119.203,119.2475,119,0.03094,,,,
3953,193.15,6434,119.1585,119.203,119,0.03094,,,,
5340,193.15,6435,119.114,119.1585,119,0.03094,,,,
1823,193.14,6436,119.0695,119.114,119,0.03094,,,,
3326,193.14,6437,119.025,119.0695,119,0.03094,,,,
3392,193.14,6438,118.9805,119.025,119,0.03094,,,,
691,193.13,6439,118.936,118.9805,119,0.03094,,,,
1741,193.12,6440,118.8915,118.936,119,0.03094,,,,
7686,193.12,6441,118.847,118.8915,119,0.03094,,,,
1280,193.11,6442,118.8025,118.847,119,0.03094,,,,
7369,193.1,6443,118.758,118.8025,119,0.03094,,,,
1943,193.09,6444,118.7135,118.758,119,0.03094,,,,
1463,193.08,6445,118.669,118.7135,119,0.03094,,,,
5230,193.07,6446,118.6245,118.669,119,0.03094,,,,
8653,193.07,6447,118.58,118.6245,119,0.03094,,,,
1120,193.06,6448,118.5355,118.58,119,0.03094,,,,
8582,193.04,6449,118.491,118.5355,119,0.03094,,,,
585,193.03,6450,118.4465,118.491,118,0.03068,,,,
2547,193.02,6451,118.402,118.4465,118,0.03068,,,,
6298,193.02,6452,118.3575,118.402,118,0.03068,,,,
8053,193.02,6453,118.313,118.3575,118,0.03068,,,,
249,193.01,6454,118.2685,118.313,118,0.03068,,,,
5252,193.01,6455,118.224,118.2685,118,0.03068,,,,
5570,193.01,6456,118.1795,118.224,118,0.03068,,,,
4045,193,6457,118.135,118.1795,118,0.03068,,,,
2119,192.99,6458,118.0905,118.135,118,0.03068,,,,
1391,192.98,6459,118.046,118.0905,118,0.03068,,,,
1592,192.98,6460,118.0015,118.046,118,0.03068,,,,
1990,192.98,6461,117.957,118.0015,118,0.03068,,,,
2710,192.98,6462,117.9125,117.957,118,0.03068,,,,
6870,192.96,6463,117.868,117.9125,118,0.03068,,,,
3250,192.95,6464,117.8235,117.868,118,0.03068,,,,
6523,192.94,6465,117.779,117.8235,118,0.03068,,,,
6742,192.94,6466,117.7345,117.779,118,0.03068,,,,
7246,192.93,6467,117.69,117.7345,118,0.03068,,,,
8545,192.93,6468,117.6455,117.69,118,0.03068,,,,
1055,192.91,6469,117.601,117.6455,118,0.03068,,,,
1084,192.91,6470,117.5565,117.601,118,0.03068,,,,
4514,192.91,6471,117.512,117.5565,118,0.03068,,,,
5439,192.91,6472,117.4675,117.512,118,0.03068,,,,
159,192.9,6473,117.423,117.4675,117,0.03042,,,,
2967,192.89,6474,117.3785,117.423,117,0.03042,,,,
3543,192.89,6475,117.334,117.3785,117,0.03042,,,,
4772,192.89,6476,117.2895,117.334,117,0.03042,,,,
5346,192.89,6477,117.245,117.2895,117,0.03042,,,,
1800,192.88,6478,117.2005,117.245,117,0.03042,,,,
7476,192.88,6479,117.156,117.2005,117,0.03042,,,,
3894,192.86,6480,117.1115,117.156,117,0.03042,,,,
6720,192.86,6481,117.067,117.1115,117,0.03042,,,,
2955,192.85,6482,117.0225,117.067,117,0.03042,,,,
3469,192.83,6483,116.978,117.0225,117,0.03042,,,,
2277,192.82,6484,116.9335,116.978,117,0.03042,,,,
609,192.81,6485,116.889,116.9335,117,0.03042,,,,
218,192.78,6486,116.8445,116.889,117,0.03042,,,,
1474,192.78,6487,116.8,116.8445,117,0.03042,,,,
3711,192.78,6488,116.7555,116.8,117,0.03042,,,,
4552,192.78,6489,116.711,116.7555,117,0.03042,,,,
1633,192.75,6490,116.6665,116.711,117,0.03042,,,,
5989,192.73,6491,116.622,116.6665,117,0.03042,,,,
2965,192.72,6492,116.5775,116.622,117,0.03042,,,,
6224,192.72,6493,116.533,116.5775,117,0.03042,,,,
7214,192.72,6494,116.4885,116.533,117,0.03042,,,,
8003,192.71,6495,116.444,116.4885,116,0.03016,,,,
3282,192.69,6496,116.3995,116.444,116,0.03016,,,,
4643,192.68,6497,116.355,116.3995,116,0.03016,,,,
5241,192.68,6498,116.3105,116.355,116,0.03016,,,,
439,192.67,6499,116.266,116.3105,116,0.03016,,,,
6725,192.65,6500,116.2215,116.266,116,0.03016,,,,
2839,192.61,6501,116.177,116.2215,116,0.03016,,,,
3648,192.61,6502,116.1325,116.177,116,0.03016,,,,
6215,192.61,6503,116.088,116.1325,116,0.03016,,,,
7492,192.61,6504,116.0435,116.088,116,0.03016,,,,
5262,192.6,6505,115.999,116.0435,116,0.03016,,,,
97,192.57,6506,115.9545,115.999,116,0.03016,,,,
4161,192.57,6507,115.91,115.9545,116,0.03016,,,,
2319,192.56,6508,115.8655,115.91,116,0.03016,,,,
6140,192.55,6509,115.821,115.8655,116,0.03016,,,,
1657,192.53,6510,115.7765,115.821,116,0.03016,,,,
6484,192.53,6511,115.732,115.7765,116,0.03016,,,,
523,192.52,6512,115.6875,115.732,116,0.03016,,,,
4149,192.52,6513,115.643,115.6875,116,0.03016,,,,
279,192.51,6514,115.5985,115.643,116,0.03016,,,,
2114,192.51,6515,115.554,115.5985,116,0.03016,,,,
1448,192.5,6516,115.5095,115.554,116,0.03016,,,,
5330,192.5,6517,115.465,115.5095,116,0.03016,,,,
5287,192.49,6518,115.4205,115.465,115,0.0299,,,,
5873,192.46,6519,115.376,115.4205,115,0.0299,,,,
6812,192.45,6520,115.3315,115.376,115,0.0299,,,,
8383,192.45,6521,115.287,115.3315,115,0.0299,,,,
2866,192.44,6522,115.2425,115.287,115,0.0299,,,,
4416,192.44,6523,115.198,115.2425,115,0.0299,,,,
2189,192.43,6524,115.1535,115.198,115,0.0299,,,,
6175,192.41,6525,115.109,115.1535,115,0.0299,,,,
2088,192.4,6526,115.0645,115.109,115,0.0299,,,,
5085,192.39,6527,115.02,115.0645,115,0.0299,,,,
689,192.38,6528,114.9755,115.02,115,0.0299,,,,
3230,192.38,6529,114.931,114.9755,115,0.0299,,,,
1232,192.37,6530,114.8865,114.931,115,0.0299,,,,
2751,192.37,6531,114.842,114.8865,115,0.0299,,,,
3452,192.37,6532,114.7975,114.842,115,0.0299,,,,
1192,192.36,6533,114.753,114.7975,115,0.0299,,,,
3345,192.36,6534,114.7085,114.753,115,0.0299,,,,
3886,192.36,6535,114.664,114.7085,115,0.0299,,,,
5249,192.36,6536,114.6195,114.664,115,0.0299,,,,
1584,192.35,6537,114.575,114.6195,115,0.0299,,,,
459,192.34,6538,114.5305,114.575,115,0.0299,,,,
3608,192.33,6539,114.486,114.5305,115,0.0299,,,,
7487,192.33,6540,114.4415,114.486,114,0.02964,,,,
4072,192.3,6541,114.397,114.4415,114,0.02964,,,,
4083,192.3,6542,114.3525,114.397,114,0.02964,,,,
6904,192.27,6543,114.308,114.3525,114,0.02964,,,,
7918,192.25,6544,114.2635,114.308,114,0.02964,,,,
1024,192.24,6545,114.219,114.2635,114,0.02964,,,,
5002,192.24,6546,114.1745,114.219,114,0.02964,,,,
7555,192.24,6547,114.13,114.1745,114,0.02964,,,,
1067,192.23,6548,114.0855,114.13,114,0.02964,,,,
3248,192.23,6549,114.041,114.0855,114,0.02964,,,,
4825,192.22,6550,113.9965,114.041,114,0.02964,,,,
1737,192.21,6551,113.952,113.9965,114,0.02964,,,,
3098,192.19,6552,113.9075,113.952,114,0.02964,,,,
7129,192.19,6553,113.863,113.9075,114,0.02964,,,,
7407,192.19,6554,113.8185,113.863,114,0.02964,,,,
7571,192.18,6555,113.774,113.8185,114,0.02964,,,,
3625,192.17,6556,113.7295,113.774,114,0.02964,,,,
5758,192.17,6557,113.685,113.7295,114,0.02964,,,,
5762,192.15,6558,113.6405,113.685,114,0.02964,,,,
947,192.13,6559,113.596,113.6405,114,0.02964,,,,
4972,192.11,6560,113.5515,113.596,114,0.02964,,,,
8714,192.11,6561,113.507,113.5515,114,0.02964,,,,
1389,192.1,6562,113.4625,113.507,114,0.02964,,,,
538,192.07,6563,113.418,113.4625,113,0.02938,,,,
3171,192.06,6564,113.3735,113.418,113,0.02938,,,,
5413,192.06,6565,113.329,113.3735,113,0.02938,,,,
2919,192.05,6566,113.2845,113.329,113,0.02938,,,,
7523,192.04,6567,113.24,113.2845,113,0.02938,,,,
1482,192.03,6568,113.1955,113.24,113,0.02938,,,,
3231,192.03,6569,113.151,113.1955,113,0.02938,,,,
8098,192,6570,113.1065,113.151,113,0.02938,,,,
4808,191.98,6571,113.062,113.1065,113,0.02938,,,,
5501,191.98,6572,113.0175,113.062,113,0.02938,,,,
8546,191.97,6573,112.973,113.0175,113,0.02938,,,,
2530,191.96,6574,112.9285,112.973,113,0.02938,,,,
1185,191.95,6575,112.884,112.9285,113,0.02938,,,,
6193,191.95,6576,112.8395,112.884,113,0.02938,,,,
550,191.94,6577,112.795,112.8395,113,0.02938,,,,
1222,191.93,6578,112.7505,112.795,113,0.02938,,,,
1387,191.91,6579,112.706,112.7505,113,0.02938,,,,
5055,191.89,6580,112.6615,112.706,113,0.02938,,,,
2118,191.87,6581,112.617,112.6615,113,0.02938,,,,
5280,191.87,6582,112.5725,112.617,113,0.02938,,,,
852,191.86,6583,112.528,112.5725,113,0.02938,,,,
565,191.85,6584,112.4835,112.528,113,0.02938,,,,
6071,191.84,6585,112.439,112.4835,112,0.02912,,,,
5982,191.83,6586,112.3945,112.439,112,0.02912,,,,
6728,191.83,6587,112.35,112.3945,112,0.02912,,,,
167,191.81,6588,112.3055,112.35,112,0.02912,,,,
2623,191.8,6589,112.261,112.3055,112,0.02912,,,,
5670,191.8,6590,112.2165,112.261,112,0.02912,,,,
1179,191.79,6591,112.172,112.2165,112,0.02912,,,,
7053,191.78,6592,112.1275,112.172,112,0.02912,,,,
7705,191.78,6593,112.083,112.1275,112,0.02912,,,,
5024,191.77,6594,112.0385,112.083,112,0.02912,,,,
6775,191.77,6595,111.994,112.0385,112,0.02912,,,,
6651,191.75,6596,111.9495,111.994,112,0.02912,,,,
1331,191.74,6597,111.905,111.9495,112,0.02912,,,,
1625,191.74,6598,111.8605,111.905,112,0.02912,,,,
3793,191.74,6599,111.816,111.8605,112,0.02912,,,,
2520,191.73,6600,111.7715,111.816,112,0.02912,,,,
6777,191.72,6601,111.727,111.7715,112,0.02912,,,,
1447,191.7,6602,111.6825,111.727,112,0.02912,,,,
5985,191.7,6603,111.638,111.6825,112,0.02912,,,,
5802,191.68,6604,111.5935,111.638,112,0.02912,,,,
4986,191.67,6605,111.549,111.5935,112,0.02912,,,,
4819,191.64,6606,111.5045,111.549,112,0.02912,,,,
4941,191.62,6607,111.46,111.5045,112,0.02912,,,,
2331,191.61,6608,111.4155,111.46,111,0.02886,,,,
4789,191.6,6609,111.371,111.4155,111,0.02886,,,,
6153,191.59,6610,111.3265,111.371,111,0.02886,,,,
7110,191.59,6611,111.282,111.3265,111,0.02886,,,,
7744,191.59,6612,111.2375,111.282,111,0.02886,,,,
7675,191.58,6613,111.193,111.2375,111,0.02886,,,,
7735,191.57,6614,111.1485,111.193,111,0.02886,,,,
8769,191.56,6615,111.104,111.1485,111,0.02886,,,,
2380,191.55,6616,111.0595,111.104,111,0.02886,,,,
5064,191.54,6617,111.015,111.0595,111,0.02886,,,,
2759,191.53,6618,110.9705,111.015,111,0.02886,,,,
7845,191.53,6619,110.926,110.9705,111,0.02886,,,,
5533,191.52,6620,110.8815,110.926,111,0.02886,,,,
7665,191.52,6621,110.837,110.8815,111,0.02886,,,,
1600,191.49,6622,110.7925,110.837,111,0.02886,,,,
6207,191.49,6623,110.748,110.7925,111,0.02886,,,,
2694,191.47,6624,110.7035,110.748,111,0.02886,,,,
4096,191.47,6625,110.659,110.7035,111,0.02886,,,,
2200,191.46,6626,110.6145,110.659,111,0.02886,,,,
4724,191.46,6627,110.57,110.6145,111,0.02886,,,,
5009,191.45,6628,110.5255,110.57,111,0.02886,,,,
8062,191.43,6629,110.481,110.5255,111,0.02886,,,,
4477,191.41,6630,110.4365,110.481,110,0.0286,,,,
5377,191.41,6631,110.392,110.4365,110,0.0286,,,,
6638,191.41,6632,110.3475,110.392,110,0.0286,,,,
8169,191.41,6633,110.303,110.3475,110,0.0286,,,,
1678,191.39,6634,110.2585,110.303,110,0.0286,,,,
5825,191.39,6635,110.214,110.2585,110,0.0286,,,,
8106,191.39,6636,110.1695,110.214,110,0.0286,,,,
1349,191.37,6637,110.125,110.1695,110,0.0286,,,,
3908,191.37,6638,110.0805,110.125,110,0.0286,,,,
6465,191.37,6639,110.036,110.0805,110,0.0286,,,,
1396,191.35,6640,109.9915,110.036,110,0.0286,,,,
7285,191.3,6641,109.947,109.9915,110,0.0286,,,,
4797,191.29,6642,109.9025,109.947,110,0.0286,,,,
307,191.24,6643,109.858,109.9025,110,0.0286,,,,
1367,191.24,6644,109.8135,109.858,110,0.0286,,,,
45,191.22,6645,109.769,109.8135,110,0.0286,,,,
8374,191.21,6646,109.7245,109.769,110,0.0286,,,,
3731,191.2,6647,109.68,109.7245,110,0.0286,,,,
4594,191.2,6648,109.6355,109.68,110,0.0286,,,,
8075,191.19,6649,109.591,109.6355,110,0.0286,,,,
2142,191.14,6650,109.5465,109.591,110,0.0286,,,,
4403,191.13,6651,109.502,109.5465,110,0.0286,,,,
5556,191.13,6652,109.4575,109.502,110,0.0286,,,,
607,191.11,6653,109.413,109.4575,109,0.02834,,,,
1816,191.08,6654,109.3685,109.413,109,0.02834,,,,
450,191.06,6655,109.324,109.3685,109,0.02834,,,,
4478,191.04,6656,109.2795,109.324,109,0.02834,,,,
8801,191.04,6657,109.235,109.2795,109,0.02834,,,,
5794,191.02,6658,109.1905,109.235,109,0.02834,,,,
1423,190.99,6659,109.146,109.1905,109,0.02834,,,,
3632,190.97,6660,109.1015,109.146,109,0.02834,,,,
5428,190.97,6661,109.057,109.1015,109,0.02834,,,,
7930,190.97,6662,109.0125,109.057,109,0.02834,,,,
8764,190.97,6663,108.968,109.0125,109,0.02834,,,,
8350,190.93,6664,108.9235,108.968,109,0.02834,,,,
1204,190.91,6665,108.879,108.9235,109,0.02834,,,,
3831,190.91,6666,108.8345,108.879,109,0.02834,,,,
3633,190.9,6667,108.79,108.8345,109,0.02834,,,,
6793,190.9,6668,108.7455,108.79,109,0.02834,,,,
2904,190.88,6669,108.701,108.7455,109,0.02834,,,,
912,190.85,6670,108.6565,108.701,109,0.02834,,,,
4602,190.84,6671,108.612,108.6565,109,0.02834,,,,
4306,190.81,6672,108.5675,108.612,109,0.02834,,,,
4662,190.81,6673,108.523,108.5675,109,0.02834,,,,
356,190.8,6674,108.4785,108.523,109,0.02834,,,,
1879,190.79,6675,108.434,108.4785,108,0.02808,,,,
7640,190.79,6676,108.3895,108.434,108,0.02808,,,,
2164,190.78,6677,108.345,108.3895,108,0.02808,,,,
4017,190.76,6678,108.3005,108.345,108,0.02808,,,,
4790,190.76,6679,108.256,108.3005,108,0.02808,,,,
6626,190.76,6680,108.2115,108.256,108,0.02808,,,,
4892,190.75,6681,108.167,108.2115,108,0.02808,,,,
5450,190.75,6682,108.1225,108.167,108,0.02808,,,,
8869,190.75,6683,108.078,108.1225,108,0.02808,,,,
4914,190.74,6684,108.0335,108.078,108,0.02808,,,,
8326,190.74,6685,107.989,108.0335,108,0.02808,,,,
877,190.69,6686,107.9445,107.989,108,0.02808,,,,
4930,190.69,6687,107.9,107.9445,108,0.02808,,,,
6711,190.68,6688,107.8555,107.9,108,0.02808,,,,
5289,190.66,6689,107.811,107.8555,108,0.02808,,,,
4223,190.65,6690,107.7665,107.811,108,0.02808,,,,
4518,190.65,6691,107.722,107.7665,108,0.02808,,,,
5831,190.64,6692,107.6775,107.722,108,0.02808,,,,
6343,190.63,6693,107.633,107.6775,108,0.02808,,,,
8689,190.62,6694,107.5885,107.633,108,0.02808,,,,
3118,190.61,6695,107.544,107.5885,108,0.02808,,,,
